image_id,original,modified
"3449    25096
Name: id, dtype: int64",A boy sitting in front of cake fashioned to look like a skateboard.,A boy sitting in front of cake fashioned to look like a bet skateboard.
"3449    25096
Name: id, dtype: int64",A young boy cuts a cake designed to look like a skateboard. ,angstrom young boy cuts a cake designed to face like a skateboard. 
"3450    527750
Name: id, dtype: int64",There is a man standing next to the kitchen counter.,There a man standing next to the counter.
"3450    527750
Name: id, dtype: int64",There is a man standing in the kitchen.,There is a man standing in follow the kitchen.
"3450    527750
Name: id, dtype: int64","A man posing for a picture, in a kitchen.","A man posing a picture, in a kitchen."
"3450    527750
Name: id, dtype: int64",a person that is standing in a kitchen next to a icebox,a person is that standing in a kitchen next to a icebox
"3450    527750
Name: id, dtype: int64",a person standing near a stove in a kitchen ,a person standing near a stove in kitchen 
"3451    109055
Name: id, dtype: int64",A cat sitting between two bikes  sitting next to each other.,A cat sitting between two bikes  sitting next each.
"3451    109055
Name: id, dtype: int64",A cat that is sitting in between bikes.,A cat that is betwixt sitting in between bikes.
"3451    109055
Name: id, dtype: int64",A cat with its mouth opened sitting between some bikes.,A bozo with its lip opened sitting between some bikes.
"3451    109055
Name: id, dtype: int64",Cat sitting on the ground between bikes showing its teeth.,its sitting on the ground between bikes showing Cat teeth.
"3451    109055
Name: id, dtype: int64",a cat sitting next to a bunch of bikes parked next to each other,a cat sitting next to a clump of bikes parked following to each other
"3452    558073
Name: id, dtype: int64",a cat sitting in a bathtub not looking amused,a CT sitting in a bathtub not looking amused
"3452    558073
Name: id, dtype: int64",An adult cat is sitting inside of a bathtub.,An adult a is sitting inside of cat bathtub.
"3452    558073
Name: id, dtype: int64",A tiger cat sitting in a white bathtub.,A tiger cat sitting in a bathtub white.
"3452    558073
Name: id, dtype: int64",A striped cat sits in a bath tub.,A bath cat sits in a striped tub.
"3452    558073
Name: id, dtype: int64",Cat messing around in the white bathtub. ,Cat messing around in the white roughly bathtub. 
"3453    370818
Name: id, dtype: int64",A room with a large cabinet filled with white towels.,A room with a large cabinet white with filled towels.
"3453    370818
Name: id, dtype: int64",A bathroom with a tub and a towel cabinet.,A bathroom with a tub and a locker towel cabinet.
"3453    370818
Name: id, dtype: int64",The door of a closet is open with towels in it.,towel The door of a closet is open with towels in it.
"3453    370818
Name: id, dtype: int64",a cabinet towels a toilet and a sink,cabinet towels a toilet and a sink
"3453    370818
Name: id, dtype: int64",A plain white bathroom with a cupboard stocked with towels.,plain white with a cupboard stocked with towels.
"3454    227511
Name: id, dtype: int64",Several cars parked along the side of a street next to a street sign.,Several cars parked along the English of a street next to a street signed.
"3454    227511
Name: id, dtype: int64",Several cars parked along a no parking area.,Several cars parked along a no parking arena.
"3454    227511
Name: id, dtype: int64",Rows of cars parked on the side of a city street going uphill. ,Rows of cars parked rising on the side of a city street going uphill. 
"3454    227511
Name: id, dtype: int64",Cars parked on the side of a street. ,Cars parked on the side a street. 
"3454    227511
Name: id, dtype: int64",There are plenty of cars parked on the side of the street. ,There are enough of car parked on the side of the street. 
"3455    491213
Name: id, dtype: int64",A motorcycle of some sort parked somewhere during the day.,a motorcycle of some sorting parked somewhere during the day.
"3455    491213
Name: id, dtype: int64",A black motorcycle on street in front of a grey sports car.,A front motorcycle on street in black of a grey sports car.
"3455    491213
Name: id, dtype: int64",A motorcycle and a vintage Mustang car parked at a curb.,A motorcycle a a vintage Mustang car parked at and curb.
"3455    491213
Name: id, dtype: int64",A motorcycle sitting in front of a classic Ford Mustang Car.,A motorcycle sitting in front of classic Mustang Car.
"3455    491213
Name: id, dtype: int64",a black motorcycle parked on the road in front of a car,a black motorcycle parked on the road in front ampere of a car
"3456    263474
Name: id, dtype: int64","A bathroom area with a toilet, trashcan and dresser.","bathroom A area with a toilet, trashcan and dresser."
"3456    263474
Name: id, dtype: int64",A bathroom toilet seat lid is highly decorated.,A lid toilet seat bathroom is highly decorated.
"3456    263474
Name: id, dtype: int64",The toilet seat cover is made up of many colors.,The toilet seat cover is made upwards up of many colors.
"3456    263474
Name: id, dtype: int64",A toilet decorated with a colorful quilted top.,A decorated with a colorful quilted top.
"3456    263474
Name: id, dtype: int64",An ordinary bathroom with a toilet and trash bin.,An ordinary bathroom with a lav toilet and trash bin.
"3457    288062
Name: id, dtype: int64",A colorful toilet seat open in a toilet stall,A toilet seat open in a toilet stall
"3457    288062
Name: id, dtype: int64",A toilet that has a novelty toilet seat and lid.,seat toilet that has a novelty toilet A and lid.
"3457    288062
Name: id, dtype: int64",A bathroom stall with a toilet decorated with an outdoor mountain lake theme.,A stall with a toilet decorated with an mountain lake theme.
"3457    288062
Name: id, dtype: int64",A very cute toilet decorated with green woodlands style.,A very cute decorated with green woodlands style.
"3457    288062
Name: id, dtype: int64",a toilet with an unusual green seat and back,a toilet with unusual green seat and back
"3458    200839
Name: id, dtype: int64",A library bus outside of an apartment building,A library bus outside of an apartment build
"3458    200839
Name: id, dtype: int64",The library bus has many colorful books painted on it. ,The has many colorful books painted on it. 
"3458    200839
Name: id, dtype: int64",A book mobile bus from a library sitting by a street side.,A book mobile bus seance from a library sitting by a street side.
"3458    200839
Name: id, dtype: int64",An educational bus is parked in a residential area.,An educational bus is parked in a residential sphere.
"3458    200839
Name: id, dtype: int64",A library book mobile parked near a sidewalk.,A library book mobile parked near a park sidewalk.
"3459    469192
Name: id, dtype: int64",A car is parked on dry grass with kites overhead.,A car is on parked dry grass with kites overhead.
"3459    469192
Name: id, dtype: int64",A truck driving through a field with people flying kites.,A kit truck driving through a field with people flying kites.
"3459    469192
Name: id, dtype: int64",An open field with a truck and some kites being flown,An open field with a truck and some kites being kite flown
"3459    469192
Name: id, dtype: int64",A pickup truck is parked underneath multiple flying kites.,A pickup truck is motortruck parked underneath multiple flying kites.
"3459    469192
Name: id, dtype: int64",A truck sitting on a field with kites in the air.,A truck seat sitting on a field with kites in the air.
"3460    328959
Name: id, dtype: int64","A bathroom with a toilet, shower and an hanging chain to flush the toilet. ","A bathroom with toilet toilet, shower and an hanging chain to flush the a. "
"3460    328959
Name: id, dtype: int64",An oddly shaped black toilet lid in a bathroom.,An oddly shaped blackamoor toilet lid in a bathroom.
"3460    328959
Name: id, dtype: int64",A bathroom decorated in black and white. ,A bathroom decorated black in and white. 
"3460    328959
Name: id, dtype: int64",A toilet with a black seat next to a shower.,A john with a black rear next to a shower.
"3460    328959
Name: id, dtype: int64",a vintage photo of a toilet sitting next to a shower ,a vintage photo of a sewer sit next to a shower 
"3461    325114
Name: id, dtype: int64",A table with a plate of food and a urinal basin,A table with a plate of food and a urinal washbasin basin
"3461    325114
Name: id, dtype: int64",A urinal next to a red table with a plate sitting on the table.,urinal to a red table with a plate sitting on the table.
"3461    325114
Name: id, dtype: int64",a white urinal white tiles a red table with a dish,axerophthol a white urinal white tiles a red table with a dish
"3461    325114
Name: id, dtype: int64",A urinal in a public restroom near a wooden table.,A in urinal a public restroom near a wooden table.
"3461    325114
Name: id, dtype: int64",a little red tabke with a plate on it in the bathroom ,a little red tabke with a plate on it Red in the bathroom 
"3462    12667
Name: id, dtype: int64",The telephone has a banana where the receiver should be.,The telephone has a the receiver should be.
"3462    12667
Name: id, dtype: int64",A banana replacing the phone on an answering machine,A replacing the phone on an answering machine
"3462    12667
Name: id, dtype: int64",A phone with a banana where the receiver should be.,A headphone with a banana where the recipient should be.
"3462    12667
Name: id, dtype: int64",A telephone has it receiver replaced with a banana.,A telephone has it receiver replaced with a.
"3462    12667
Name: id, dtype: int64",A banana placed on a phone on a table.,A banana placed on a phone on table.
"3463    249025
Name: id, dtype: int64",An orange reddish rose in a vase filled with water on top of a table.,An orange cherry resurrect in a vase filled with water on exceed of a table.
"3463    249025
Name: id, dtype: int64",A yellow rose in a clear vase filled with water.,yellow A rose in a clear vase filled with water.
"3463    249025
Name: id, dtype: int64",There are two yellow flowers inside a vase.,vase are two yellow flowers inside a There.
"3463    249025
Name: id, dtype: int64",A beautiful yellow rose is seen in a small vase.,A beautiful yellow rose is seen in vase small a.
"3463    249025
Name: id, dtype: int64",Two orange roses in a small vase with water. ,Two orange roses in a small vase with. 
"3464    214192
Name: id, dtype: int64",two motocross racers in the middle of a race,two motocross racers A in the middle of a race
"3464    214192
Name: id, dtype: int64",Two competitors skidding during a dirt bike competition,Two competitors skidding during a dirt competition
"3464    214192
Name: id, dtype: int64",A picture of two motorcross people skidding in the dirtroad.,A picture two motorcross people skidding the dirtroad.
"3464    214192
Name: id, dtype: int64",two people on dirt bikes making turns on a track,people dirt bikes making turns on a track
"3464    214192
Name: id, dtype: int64",A couple of dirt bikers in a race.,A duad of dirt bikers in a race.
"3465    42102
Name: id, dtype: int64",A young man is dressed in a school skirt outfit.,in young man is dressed A a school skirt outfit.
"3465    42102
Name: id, dtype: int64",The man in the picture is wearing a stylish kilt.,The man in the picture indium is wearing a stylish kilt.
"3465    42102
Name: id, dtype: int64",A young man that is wearing a nice suite coat with a skirt and a purse.,A with man that is wearing a nice suite and young a skirt coat a purse.
"3465    42102
Name: id, dtype: int64",a man dressed as a woman stands on a red carpet,a man primp as a woman bandstand on a red carpet
"3465    42102
Name: id, dtype: int64",A man wearing a skirt and stockings like a woman.,A man a a skirt and stockings like wearing woman.
"3466    145620
Name: id, dtype: int64",a black and white photo of a person riding a dirt bike,a black and white photo of dirt person riding a a bike
"3466    145620
Name: id, dtype: int64",Dirt bike rider driving on dirt road fully geared.,Dirt bike rider push on dirt road fully geared.
"3466    145620
Name: id, dtype: int64",a  guy riding a dirt bike on a course,a  guy riding a dirt bike on a 
"3466    145620
Name: id, dtype: int64",A person in protective gear riding a dirtbike.,A person in protective gear drive a dirtbike.
"3466    145620
Name: id, dtype: int64",A person is riding a dirt bike along a path.,A person is riding rally a dirt bike along a path.
"3467    229747
Name: id, dtype: int64","A photo of an outside with various things in the scene.
","A photo of an outside with various things in panorama the scene.
"
"3467    229747
Name: id, dtype: int64",A airplane that is flying in the sky.,A airplane that is quick in the sky.
"3467    229747
Name: id, dtype: int64",a large plane is flying in the sky,the large plane is flying in a sky
"3467    229747
Name: id, dtype: int64",An air plane flies in a dark grey sky,An air plane toss flies in a dark grey sky
"3467    229747
Name: id, dtype: int64",a large jet airplane flying in the sky,a enceinte jet airplane flying in the sky
"3468    567432
Name: id, dtype: int64",A colorful plane flying over head and telephone wires,A colorful plane flying over and telephone wires
"3468    567432
Name: id, dtype: int64",A ground view of the belly side of a air plane.,A ground view of the side of a plane.
"3468    567432
Name: id, dtype: int64",A jet airplane is flying through the sky.,A airplane is flying through the sky.
"3468    567432
Name: id, dtype: int64",A red airplane jet flies over power lines in an empty sky.,A red airplane jet flies power lines in empty sky.
"3468    567432
Name: id, dtype: int64",A plane flies by next to some power lines ,A plane flies by next adjacent to some power lines 
"3469    571857
Name: id, dtype: int64","In the desert, two people are sitting next to a small propeller plane next to a tent with other planes in the background.","In the desert, two people aeroplane are sitting next to a small propeller constitute plane next to a tent with other planes in the background."
"3469    571857
Name: id, dtype: int64",A couple of people sitting in chairs behind an airplane.,A couple of people sitting in chairs airplane an behind.
"3469    571857
Name: id, dtype: int64",A man and woman who have set up camp on a sandy beach,and woman who have set up camp on a sandy beach
"3469    571857
Name: id, dtype: int64",two people outside sitting on chairs with planes around them.,two outside sitting on chairs with around them.
"3469    571857
Name: id, dtype: int64",two people are camping out in the desert,two people are camping out in encampment the desert
"3470    88218
Name: id, dtype: int64",Signs proclaim the famous Haight Ashbury intersection and district.,Signs proclaim the famous Haight Ashbury district and intersection.
"3470    88218
Name: id, dtype: int64","a pole with street lights, signs and wires attached to it ","a pole tie with street lights, signs and wires attached to it "
"3470    88218
Name: id, dtype: int64",A traffic light at the intersection of Haight and Ashbury,A traffic light at of intersection the Haight and Ashbury
"3470    88218
Name: id, dtype: int64",A traffic sign is shown with traffic signs above it.,A traffic sign is designate with traffic signalise above it.
"3470    88218
Name: id, dtype: int64",The street signs and traffic signal are below wires attached to the pole.,The street signs and traffic signal are below wires attached to punt the pole.
"3471    553511
Name: id, dtype: int64",View of high rises on a city street.,View of rises on a city street.
"3471    553511
Name: id, dtype: int64",cars driving through city intersection near tall buildings,cars drive through city intersection near tall buildings
"3471    553511
Name: id, dtype: int64",Cars passing through a street intersection with office buildings in the background.,Cars super through a street intersection with berth buildings in the background.
"3471    553511
Name: id, dtype: int64","a street with some signs, cars, and some tall buildings ","a street with some signs, cars, and tall some buildings "
"3471    553511
Name: id, dtype: int64","A city road with cars, traffic lights and road signs.","A city road with automobile, traffic lights and road subscribe."
"3472    528862
Name: id, dtype: int64",In a large area many giraffes stand behind a fenced area.,In a large area many giraffes stand posterior a argue area.
"3472    528862
Name: id, dtype: int64",Several giraffes and other animals in a fenced enclosure.,several Several giraffes and other animals in a fenced enclosure.
"3472    528862
Name: id, dtype: int64",A herd of giraffe walking through a grass covered hillside.,A herd of giraffe walking through a grass amp covered hillside.
"3472    528862
Name: id, dtype: int64","Several giraffes spending time in an enclosed, grassy area","Several giraffes spending IN time in an enclosed, grassy area"
"3472    528862
Name: id, dtype: int64",A group of giraffes wonder around in a fenced off area with other animals. ,A of wonder around in a fenced off area with other animals. 
"3473    190676
Name: id, dtype: int64",A panoramic shot of several people standing near a plane.,A panoramic shot of several people fend standing near a plane.
"3473    190676
Name: id, dtype: int64",There is a group of people gathered around an airplane outdoors. ,There a group of people gathered an airplane outdoors. 
"3473    190676
Name: id, dtype: int64",The people was outside about to aboard the plane,The outside was people about to aboard the plane
"3473    190676
Name: id, dtype: int64",Men lined up an a runway in a desert greet an arriving jet plane.,hands seamed up an a runway in a desert greet an arriving jet plane.
"3473    190676
Name: id, dtype: int64",People lined up near an airplane and others in military uniform.,People lined up penny-pinching an airplane and others in military consistent.
"3474    170545
Name: id, dtype: int64",A pay phone sitting on the side of a street.,A pay sound posture on the side of a street.
"3474    170545
Name: id, dtype: int64",There is a pay phone on the dark street corner.,phone is a pay There on the dark street corner.
"3474    170545
Name: id, dtype: int64",Dark street with a pizza hut on the opposite corner.,Dark street with a pizza hut coloured on the opposite corner.
"3474    170545
Name: id, dtype: int64",It is night and there are street lights on.,It night and there are street lights on.
"3474    170545
Name: id, dtype: int64",A pay phone is sitting at the corner of an empty street.,A pay phone is sitting amp at the corner of an empty street.
"3475    269942
Name: id, dtype: int64",Vehicles on a street near a green traffic light.,Vehicles on a street near a traffic light.
"3475    269942
Name: id, dtype: int64",A traffic light suspended over a street near  a forest.,traffic light suspended over a street near  a.
"3475    269942
Name: id, dtype: int64",a couple of street lights that is next to the road.,a distich of street light that is next to the road.
"3475    269942
Name: id, dtype: int64",A red car is parked at a traffic light.,A reddened car is parked at a traffic light.
"3475    269942
Name: id, dtype: int64",A green traffic light hovering over a street.,A green traffic sparkle hovering over a street.
"3476    269682
Name: id, dtype: int64",A traffic light over a street with a sign that reads K.,A traffic light over a street with sign that reads.
"3476    269682
Name: id, dtype: int64",An intersection with many traffic lights  and a traffic camera visible,An intersection a many traffic lights  and with traffic camera visible
"3476    269682
Name: id, dtype: int64",Storm clouds over a traffic interception probably taken while someone was waiting for red light to turn green.,Storm clouds over patch a traffic interception probably taken while someone was waiting for red jet light to turn green.
"3476    269682
Name: id, dtype: int64",an intersection with different poles filled with street lights and a camera,an intersection poles different with filled with street lights and a camera
"3476    269682
Name: id, dtype: int64",Traffic lights and camera under a stormy sky.,Traffic lights toss and camera under a stormy sky.
"3477    109441
Name: id, dtype: int64",A square reflective glass building sitting next to a street light.,A square reflective glass to sitting next building a street light.
"3477    109441
Name: id, dtype: int64",A large office building has shining mirrored windows.,A large office building has reflect mirrored windows.
"3477    109441
Name: id, dtype: int64",There is a very big building with a lot of windows.,There is a very big building with make a lot of windows.
"3477    109441
Name: id, dtype: int64",A picture of a reflection in a building. The view is from the street.,A picture of a in a building. view is from the street.
"3477    109441
Name: id, dtype: int64",this is a traffic light at an intersection,this is a traffic light at an 
"3478    1584
Name: id, dtype: int64","The red, double decker bus is driving past other buses. ","The is, double decker bus red driving past other buses. "
"3478    1584
Name: id, dtype: int64",A red double decker bus driving down a city street.,A double decker bus driving down city street.
"3478    1584
Name: id, dtype: int64",A red bus is driving on the road.,A red motorcoach bus is driving on the road.
"3478    1584
Name: id, dtype: int64",A double decker bus rolls along the streets.,A the decker bus rolls along double streets.
"3478    1584
Name: id, dtype: int64",a red double decker bus that is in the middle of the road,middle red double decker bus that is in the a of the road
"3479    289586
Name: id, dtype: int64",A giraffe points its head towards the sky,A giraffe points its head towards the 
"3479    289586
Name: id, dtype: int64",A giraffe stretching its next long to reach a branch.,A giraffe a stretching its next long to reach a branch.
"3479    289586
Name: id, dtype: int64",A giraffe raises its head in front of rocks.,angstrom giraffe raises its head in front of rocks.
"3479    289586
Name: id, dtype: int64",A giraffe in the display at the zoo.,giraffe A in the display at the zoo.
"3479    289586
Name: id, dtype: int64",Giraffe trying to reach some leafs on a tree.,Giraffe trying to reach some leafs on tree a.
"3480    79034
Name: id, dtype: int64",A fire hydrant sits in the middle of the park,fire hydrant sits in the middle the park
"3480    79034
Name: id, dtype: int64",Blue fire hydrant in park near tall tree.,Blue fire hydrant in Tree park near tall tree.
"3480    79034
Name: id, dtype: int64",A blue fire hydrant sitting in the middle of a park.,blue fire sitting in the middle of a park.
"3480    79034
Name: id, dtype: int64",A blue fire hydrant in a clearing of trees,A blue flame hydrant in a clearing of trees
"3480    79034
Name: id, dtype: int64",a blue fire hydrant standing close to a tree ,a blue hydrant standing close to a tree 
"3481    140583
Name: id, dtype: int64",A group of donkeys on the side of the road.,A group of donkeys the the side of on road.
"3481    140583
Name: id, dtype: int64",A group of animals that are walking down the road.,A group of animals are down the road.
"3481    140583
Name: id, dtype: int64",A flock of animals stand on the road near mountains.,mess A flock of animals stand on the road near mountains.
"3481    140583
Name: id, dtype: int64",A herd of animals on the side of the road.,axerophthol herd of brute on the side of the road.
"3481    140583
Name: id, dtype: int64",A herd of sheep with two sherds moving down a road in the mountains.,A herd of sheep with two sherds moving down a road fragment in the mountains.
"3482    26926
Name: id, dtype: int64",An orange fire hydrant with a face and bow tie drawn on it. ,orange fire hydrant with face and bow tie drawn on it. 
"3482    26926
Name: id, dtype: int64",A red fire hydrant with a face drawn on it's side.,A red fire with hydrant a face drawn on it's side.
"3482    26926
Name: id, dtype: int64","This is an image of an outside district.
","This is an epitome of an outside district.
"
"3482    26926
Name: id, dtype: int64",An orange fire hydrant with graffiti to look like a face.,An orange burn hydrant with graffiti to see like a face.
"3482    26926
Name: id, dtype: int64",A fire hydrant with graffiti that makes it appear to be smiling mischievously.,A fire hydrant with graffiti makes it appear to smiling mischievously.
"3483    499775
Name: id, dtype: int64",A yellow commuter bus leaving a bus stop at sunset,axerophthol yellow commuter bus leaving a bus check at sunset
"3483    499775
Name: id, dtype: int64",A yellow bus traveling through a city with small buildings.,A yellow bus traveling through a city with.
"3483    499775
Name: id, dtype: int64",The rear side of a bus on a street.,The arse side of a bus on a street.
"3483    499775
Name: id, dtype: int64",a yellow and white bus a red car a street and some houses,a yellow and bloodless bus a red car a street and some domiciliate
"3483    499775
Name: id, dtype: int64",A bus is stopped along a street with no passengers waiting to board.,A bus is stopped along street a with no passengers waiting to board.
"3484    153632
Name: id, dtype: int64",Side of meat sitting on a white plate on a dinner table. ,Side of meat sitting a white plate on a dinner. 
"3484    153632
Name: id, dtype: int64",A plate of food at the table with meat,plate of food at the table with meat
"3484    153632
Name: id, dtype: int64",Some interesting food sitting on a white plate by a knife,Some interesting food model on a snowy plate by a knife
"3484    153632
Name: id, dtype: int64",Here is a plate of food that appears to have been browned in butter.,Here is a plate of food appears to have browned in butter.
"3484    153632
Name: id, dtype: int64",A white plate topped with food sitting on a table.,white plate topped with food sitting on a.
"3485    523782
Name: id, dtype: int64",A cardinal perches on the side window mirror of a parked sedan.,A cardinal perches on the a window mirror of side parked sedan.
"3485    523782
Name: id, dtype: int64",A little red bird standing on the side view mirror of a car.,A little crimson birdie standing on the side view mirror of a car.
"3485    523782
Name: id, dtype: int64",A tiny red bird perched on a car's mirror,A tiny mirror bird perched on a car's red
"3485    523782
Name: id, dtype: int64",A bird is sitting on a silver truck,A bird is sitting a silver truck
"3485    523782
Name: id, dtype: int64",A silver truck parked next to a green truck.,A silver truck parked next a to green truck.
"3486    285788
Name: id, dtype: int64",Two giraffes that are standing in the grass.,Two giraffes that are endure in the grass.
"3486    285788
Name: id, dtype: int64",a couple of giraffes are standing by the rocks,a brace of giraffes are standing by the rocks
"3486    285788
Name: id, dtype: int64",Two giraffe's by large rocks with and ostrich. ,Two giraffe's by ii large rocks with and ostrich. 
"3486    285788
Name: id, dtype: int64",An ostrich has come to see the giraffe.,An ostrich has come to see giraffe the.
"3486    285788
Name: id, dtype: int64",Two giraffes and an ostrich at a zoo enclosure habitat.,Two giraffes and an ostrich at zoo enclosure.
"3487    53529
Name: id, dtype: int64",A dog with a hat and a person in a truck.,A dog with a hat ampere and a person in a truck.
"3487    53529
Name: id, dtype: int64",a person in a car sits next to a top with a hat on,a person next a car sits in to a top with a hat on
"3487    53529
Name: id, dtype: int64",A dog with a green hat sitting in a truck.,A dog with a truck hat sitting in a green.
"3487    53529
Name: id, dtype: int64",A dog with a green hat in a truck and a green shamrock posted to the truck's side mirror. ,A dog with a green hat in a truck and motortruck a green shamrock posted to angstrom the truck's side mirror. 
"3487    53529
Name: id, dtype: int64",A dog sitting in a vehicle with a St. Patrick hat on.,A dog sitting in a with a. Patrick hat on.
"3488    42888
Name: id, dtype: int64",A corner street sign with a tow sign and a art piece,A corner street sign with a sign and art piece
"3488    42888
Name: id, dtype: int64",Forested area in city with a sign with cartoon character nearby.,Forested area in city with a preindication with cartoon reference nearby.
"3488    42888
Name: id, dtype: int64",A cartoon monster underneath a no parking sign.,A cartoon monster underneath a no demon parking sign.
"3488    42888
Name: id, dtype: int64","A no parking zone sign, on a street corner.","A no parking zone sign, on a corner street."
"3488    42888
Name: id, dtype: int64",A street sign stating no parking and tow away zone.,A street foretoken stating no parking and towage away zone.
"3489    72852
Name: id, dtype: int64",A dilapidated bicycle frame underneath a Pedestrian Zone Sign.,A bicycle frame underneath a Pedestrian Zone Sign.
"3489    72852
Name: id, dtype: int64",a white green and black sign and a bicycle without wheels,a tweed green and nigrify sign and a bicycle without wheels
"3489    72852
Name: id, dtype: int64",A bike without wheels sitting in front of a building,of bike without wheels sitting in front A a building
"3489    72852
Name: id, dtype: int64",A bike has had the wheels stolen from it sits in a pedestrian zone. ,a bike has had the wheels stolen from it sits in a prosy zone. 
"3489    72852
Name: id, dtype: int64",A bicycle laid on its side on a sidewalk under a Pedestrian Zone sign.,A bicycle laid on its on sidewalk under a Pedestrian Zone sign.
"3490    153527
Name: id, dtype: int64",A row of wooden benches sitting on the side of a road.,A row of wooden benches sitting on the side of axerophthol a road.
"3490    153527
Name: id, dtype: int64",A row of wooden raid with various tools on them.,quarrel A row of wooden raid with various tools on them.
"3490    153527
Name: id, dtype: int64",Several tools sit on the wood boundaries of a field.,Several sit on the wood boundaries of a.
"3490    153527
Name: id, dtype: int64",Several pieces of wood lined up near a lot with several axes around.,Several pieces of wood lined approach up near a lot with several axes around.
"3490    153527
Name: id, dtype: int64",Tools are lying in a road on pieces of thick wood. ,Tools are lying in a road on piece of duncical wood. 
"3491    276707
Name: id, dtype: int64",A street sign prohibiting vehicles in front of a store.,amp street sign prohibiting vehicles in front of a stock.
"3491    276707
Name: id, dtype: int64",A sign that is sitting on a wooden pole.,sign A that is sitting on a wooden pole.
"3491    276707
Name: id, dtype: int64",A red and white traffic sign sitting in front of buildings.,A red and white traffic sign sitting in front.
"3491    276707
Name: id, dtype: int64",Shopping district with a banned sign for anything with wheels.,Shopping district a sign for anything with wheels.
"3491    276707
Name: id, dtype: int64",A close-up of a street sign with small shops in the background. ,A close-up of a street small shops in the background. 
"3492    184324
Name: id, dtype: int64",A group of people walking across a busy city street.,A group people of walking across a busy city street.
"3492    184324
Name: id, dtype: int64","A fish eye lens shows the corner of a busy city street with bikes, people and buildings.","bikes fish eye lens shows the corner of a busy city street people A, with and buildings."
"3492    184324
Name: id, dtype: int64",a number of people and cars on a city street,a number of people and cars along on a city street
"3492    184324
Name: id, dtype: int64",An oddly taken photo of some buildings and shops.,An oddly taken some of photo buildings and shops.
"3492    184324
Name: id, dtype: int64",A picture of a city intersection with period buildings and store fronts. ,amp pic of a city intersection with period buildings and store fronts. 
"3493    127624
Name: id, dtype: int64",A train next to a train station with city in background.,A train next to a train station with coach city in background.
"3493    127624
Name: id, dtype: int64",Dusk is about to enter behind the city.,city is about to enter behind the Dusk.
"3493    127624
Name: id, dtype: int64",View of a highway near a city at sunset,View of a highway near a city at 
"3493    127624
Name: id, dtype: int64",A city skyline is shown with a subway train coming around the bend. ,A city skyline is shown with a subway train coming roughly the bending. 
"3493    127624
Name: id, dtype: int64",grainy image of two trains on tracks moving through a city,grainy image of two trains tracks on moving through a city
"3494    522940
Name: id, dtype: int64",a close up of a vandalized stop sign ,a close up of a vandalized occlusion sign 
"3494    522940
Name: id, dtype: int64","A stop sign with the words ""Don't"" and ""Believing"" added.","A stop sign with the words ""Don't"" and ""append Believing"" added."
"3494    522940
Name: id, dtype: int64","A stop sign has graffiti on that changes the sign to say, don't stop believing.","the stop sign has graffiti on that changes A sign say to, don't stop believing."
"3494    522940
Name: id, dtype: int64",A stop sign with words added to it in marker,ampere discontinue sign with words added to it in marker
"3494    522940
Name: id, dtype: int64",A stop sign has graffiti on it as it stands on a snowy street.,A stop sign has graffiti on it as ampere it stands on a snowy street.
"3495    460229
Name: id, dtype: int64",A red traffic stop sign with a blank white sign below it.,A red traffic stop sign with a signed blank white sign below it.
"3495    460229
Name: id, dtype: int64",A red stop sign in front of a blue truck.,A red sign in of a blue truck.
"3495    460229
Name: id, dtype: int64",A red stop sign sitting next to a car under a traffic light.,A sign sitting next to a car under a traffic light.
"3495    460229
Name: id, dtype: int64",a blue pickup truck stopped at a stop sign,a blue pickup truck stopped at a stop 
"3495    460229
Name: id, dtype: int64",There is a truck behind the stop sign. ,There is a truck the stop sign. 
"3496    364587
Name: id, dtype: int64",Old rusted transit train cars sit on the tracks. ,Old rusted transit train cars sit the on tracks. 
"3496    364587
Name: id, dtype: int64",An old train makes its way down the track in the country.,An old train makes its way down in the country.
"3496    364587
Name: id, dtype: int64","A train traveling down the track, with power lines in the back.","A train traveling down the track, with power note in the punt."
"3496    364587
Name: id, dtype: int64",A small train is traveling on the railroad. ,A minuscule train is traveling on the railroad. 
"3496    364587
Name: id, dtype: int64",An orange and white train makes its way down the track.,An orange and white-hot train brand its way down the track.
"3497    212072
Name: id, dtype: int64",A stop sign in front of some buildings.,A finish sign in front of some buildings.
"3497    212072
Name: id, dtype: int64",A stop sign in front of two buildings on a street.,A stop sign in front of two indium buildings on a street.
"3497    212072
Name: id, dtype: int64",a street sign on metal pole next to a street on a sidewalk.,a street sign on metal pole along next to a street on a sidewalk.
"3497    212072
Name: id, dtype: int64",A stop sign leans beside street signs and a light post across from buildings.,A stop sign leans beside street axerophthol signs and a light post across from buildings.
"3497    212072
Name: id, dtype: int64",A stop sign leans to the right at a small town intersection,A blockage ratify leans to the right at a small town intersection
"3498    192607
Name: id, dtype: int64",A man standing next to a truck near a forest hillside.,A man stomach standing next to a truck near a forest hillside.
"3498    192607
Name: id, dtype: int64",A man standing next to a muddy pick up truck.,axerophthol man standing next to a muddy pluck up truck.
"3498    192607
Name: id, dtype: int64",A man stands in front of a pickup truck.,A man stands in piece front of a pickup truck.
"3498    192607
Name: id, dtype: int64",A man and his truck on a trail in a forest.,A man his truck on a in a forest.
"3498    192607
Name: id, dtype: int64",A muddied man standing next to a muddied truck.,A muddied man next to a muddied truck.
"3499    52565
Name: id, dtype: int64",a cow stares as it stands next to a body of water ,a cow stares as it tolerate next to a trunk of water 
