image_id,original,modified
"4743    119677
Name: id, dtype: int64",A square of cheesecake on a marble cutting board with a two-pronged fork.,A square of cheesecake on a marble cutting board with a two-pronged fork.
"4743    119677
Name: id, dtype: int64",A piece of cake sitting on a square plate.,A piece of cake sitting on a square plate.
"4743    119677
Name: id, dtype: int64",A small piece of dessert sitting on a gray plate.,A small piece of dessert sitting on a gray plate.
"4743    119677
Name: id, dtype: int64",A tiny square of cake beside a two tonged fork,A tiny square of cake beside a two tonged fork
"4743    119677
Name: id, dtype: int64",a fork and a piece of cheese cake on a gray platter,a fork and a piece of cheese cake on a gray platter
"4744    313034
Name: id, dtype: int64",A man in a green shirt stands by a girl holding a piece of cake on a plate.,A man in a green shirt stands by a girl holding a piece of cake on a plate.
"4744    313034
Name: id, dtype: int64",A woman is talking to a man and holding a plate with a piece of cake. ,A woman is talking to a man and holding a plate with a piece of cake. 
"4744    313034
Name: id, dtype: int64",A man standing in front of a woman.,A man standing in front of a woman.
"4744    313034
Name: id, dtype: int64",A MAN AND WOMAN ARE LAUGHING TOGETHER ,A MAN AND WOMAN ARE LAUGHING TOGETHER 
"4744    313034
Name: id, dtype: int64",A man smiling while standing in front of a woman with a piece of cake. ,A man smiling while standing in front of a woman with a piece of cake. 
"4745    255747
Name: id, dtype: int64",Two  beige plates with thick sandwich and mustard.,Two  beige plates with thick sandwich and mustard.
"4745    255747
Name: id, dtype: int64",A corned beef sandwich sits on a small plate.,A corned beef sandwich sits on a small plate.
"4745    255747
Name: id, dtype: int64",A corn beef sandwich sitting on a plate.,A corn beef sandwich sitting on a plate.
"4745    255747
Name: id, dtype: int64",A picture of two plates of food on a table.,A picture of two plates of food on a table.
"4745    255747
Name: id, dtype: int64",An open faced corn beef sandwich sits on a white plate.,An open faced corn beef sandwich sits on a white plate.
"4746    561223
Name: id, dtype: int64",A young man riding a surfboard on a wave.,A young man riding a surfboard on a wave.
"4746    561223
Name: id, dtype: int64",A surfer wearing red and black shorts rides a white surf board.,A surfer wearing red and black shorts rides a white surf board.
"4746    561223
Name: id, dtype: int64",A man dodges waves on a surf board,A man dodges waves on a surf board
"4746    561223
Name: id, dtype: int64",A young man surfing on a small patch of rough water in the ocean,A young man surfing on a small patch of rough water in the ocean
"4746    561223
Name: id, dtype: int64",Man in shorts and a t-shirt surfing in the ocean,Man in shorts and a t-shirt surfing in the ocean
"4747    563758
Name: id, dtype: int64",a teddy bear that has a red scarf on ,a teddy bear that has a red scarf on 
"4747    563758
Name: id, dtype: int64",A panda bear head with a  red bandanna wrapped around it.,A panda bear head with a  red bandanna wrapped around it.
"4747    563758
Name: id, dtype: int64",A teddy bear has a red handkerchief on it.,A teddy bear has a red handkerchief on it.
"4747    563758
Name: id, dtype: int64",a very old panda bear doll with a handkerchief,a very old panda bear doll with a handkerchief
"4747    563758
Name: id, dtype: int64",A stuffed bear with no mouth wearing a red handkerchief.,A stuffed bear with no mouth wearing a red handkerchief.
"4748    206579
Name: id, dtype: int64",Man blows out burning birthday candles which makes the flames higher.,Man blows out burning birthday candles which makes the flames higher.
"4748    206579
Name: id, dtype: int64",A man blowing out candles on a birthday cake.,A man blowing out candles on a birthday cake.
"4748    206579
Name: id, dtype: int64",A man blowing out candles on a birthday cake.,A man blowing out candles on a birthday cake.
"4748    206579
Name: id, dtype: int64",A man blows out candles from a birthday cake,A man blows out candles from a birthday cake
"4748    206579
Name: id, dtype: int64",A man bending over a cake with a lot of candles.,A man bending over a cake with a lot of candles.
"4749    451155
Name: id, dtype: int64",A woman sitting in front of a laptop computer.,A woman sitting in front of a laptop computer.
"4749    451155
Name: id, dtype: int64",a woman sitting on the bed of a dark room with the laptop screen lighting on her face,a woman sitting on the bed of a dark room with the laptop screen lighting on her face
"4749    451155
Name: id, dtype: int64",there is a girl sitting in the dark using a computer,there's a girl sitting in the dark using a computer
"4749    451155
Name: id, dtype: int64",A woman with her laptop on a bed in a dark room.,A woman with her laptop on a bed in a dark room.
"4749    451155
Name: id, dtype: int64",a female sitting in a bed with the lights off working on a lap top computer,a female sitting in a bed with the lights off working on a lap top computer
"4750    150417
Name: id, dtype: int64",An older woman sitting at a table with a cake,An older woman sitting at a table with a cake
"4750    150417
Name: id, dtype: int64",An elderly woman is seated at a table with a small cake in front of her.,An elderly woman is seated at a table with a small cake in front of her.
"4750    150417
Name: id, dtype: int64",A woman sitting at a table with a cake in front of her.,A woman sitting at a table with a cake in front of her.
"4750    150417
Name: id, dtype: int64",An old lady sitting at a table while looking at her birthday cake. ,An old lady sitting at a table while looking at her birthday cake. 
"4750    150417
Name: id, dtype: int64",A woman sitting at a table with a birthday cake in front of her.,A woman sitting at a table with a birthday cake in front of her.
"4751    263644
Name: id, dtype: int64",The antique bed has elaborate wood decoration on the frame..,The antique bed has elaborate wood decoration on the frame..
"4751    263644
Name: id, dtype: int64","A Victorian style bed, and vanity in a room.","A Victorian style bed, and vanity in a room."
"4751    263644
Name: id, dtype: int64",A bedroom with a framed bed and a vanity.,A bedroom with a framed bed and a vanity.
"4751    263644
Name: id, dtype: int64",The big carved wooden bed is in the room.,The big carved wooden bed is in the room.
"4751    263644
Name: id, dtype: int64",An odd bed sits near two separate windows.,An odd bed sits near two separate windows.
"4752    88970
Name: id, dtype: int64",A man serving a tennis ball on top of a tennis court.,A man serving a tennis ball on top of a tennis court.
"4752    88970
Name: id, dtype: int64",A man playing a tennis match is serving a tennis ball.,A man playing a tennis match is serving a tennis ball.
"4752    88970
Name: id, dtype: int64",A MAN IS  PLAYING TENNIS ON THE TENNIS COURT,A MAN IS  PLAYING TENNIS ON THE TENNIS COURT
"4752    88970
Name: id, dtype: int64",A tennis player that is serving the ball.,A tennis player that's serving the ball.
"4752    88970
Name: id, dtype: int64",A man on a tennis court about to hit the ball.,A man on a tennis court about to hit the ball.
"4753    98853
Name: id, dtype: int64",A man playing a game of tennis on a tennis court.,A man playing a game of tennis on a tennis court.
"4753    98853
Name: id, dtype: int64",A tennis player in the air after a play in a tennis court.,A tennis player in the air after a play in a tennis court.
"4753    98853
Name: id, dtype: int64",a pro tennis player playing a game ,a pro tennis player playing a game 
"4753    98853
Name: id, dtype: int64",A tennis player is leaping off of the ground.,A tennis player is leaping off of the ground.
"4753    98853
Name: id, dtype: int64",There is a man hitting a tennis ball.,There is a man hitting a tennis ball.
"4754    31217
Name: id, dtype: int64",Person on tennis court preparing to return a volley.,Person on tennis court preparing to return a volley.
"4754    31217
Name: id, dtype: int64",A player on a tennis court swings a racket.,A player on a tennis court swings a racket.
"4754    31217
Name: id, dtype: int64",The woman is looking at the tennis ball.,The woman is looking at the tennis ball.
"4754    31217
Name: id, dtype: int64",A man playing tennis on the tennis court.,A man playing tennis on the tennis court.
"4754    31217
Name: id, dtype: int64",a boy playing tennis runs to hit the ball ,a boy playing tennis runs to hit the ball 
"4755    194724
Name: id, dtype: int64",A pizza sitting on top of a plate next to a foil bag of food.,A pizza sitting on top of a plate next to a foil bag of food.
"4755    194724
Name: id, dtype: int64","A small pizza and a soda pop sit upon a table with magazines, a phone and other items.","A small pizza and a soda pop sit upon a table with magazines, a phone and other items."
"4755    194724
Name: id, dtype: int64",A small pizza and beverage sitting on a wooden table.,A small pizza and beverage sitting on a wooden table.
"4755    194724
Name: id, dtype: int64",a table with a drink a bottle some paper and a pizza,a table with a drink a bottle some paper and a pizza
"4755    194724
Name: id, dtype: int64",A plate has pizza on it next to a drink and a sandwich.,A plate has pizza on it next to a drink and a sandwich.
"4756    19402
Name: id, dtype: int64",A COUPLE WEARING HEAVY COATS LAUGHING WHILE EATING PIZZA.,A COUPLE WEARING HEAVY COATS LAUGHING WHILE EATING PIZZA.
"4756    19402
Name: id, dtype: int64",A woman eating a piece of pizza standing next to a man.,A woman eating a piece of pizza standing next to a man.
"4756    19402
Name: id, dtype: int64","Two youths wearing parka style coats, one eating and the other laughing.","Two youths wearing parka style coats, two eating and the other laughing."
"4756    19402
Name: id, dtype: int64",Two people with heavy winter coats are eating,Two people with heavy winter coats are eating
"4756    19402
Name: id, dtype: int64",Young woman wearing winter clothing alongside friend preparing to eat slice of pizza.,Young woman wearing winter clothing alongside friend preparing to eat slice of pizza.
"4757    109313
Name: id, dtype: int64",A man holding a tv remote and wii controller.,A man holding a tv remote and wii controller.
"4757    109313
Name: id, dtype: int64",A man holding a Wii game controller while standing in a living room.,A man holding a Wii game controller while standing in a living room.
"4757    109313
Name: id, dtype: int64",A guy in a green shirt casually plays the Nintendo Wii.,A guy in a green shirt casually plays the Nintendo Wii.
"4757    109313
Name: id, dtype: int64",A man is playing Nintendo Wii in a living room.,A man is playing Nintendo Wii in a living room.
"4757    109313
Name: id, dtype: int64",A man playing Wii in a dirty room. ,A man playing Wii in a dirty room. 
"4758    539883
Name: id, dtype: int64",A big screen TV and a Wii gaming console on a rooftop.,A big screen TV and a Wii gaming console on a rooftop.
"4758    539883
Name: id, dtype: int64",A wii game of baseball outside on bench,A wii game of baseball outside on bench
"4758    539883
Name: id, dtype: int64",A flat screen TV sitting on top of a wooden bench.,A flat screen TV sitting on top of a wooden bench.
"4758    539883
Name: id, dtype: int64","A television that has been placed outside, a video game is being played on it.","A television that has been placed outside, a video game is being played on it."
"4758    539883
Name: id, dtype: int64",The television screen ifs on the roof of the building.,The television screen ifs on the roof of the building.
"4759    233825
Name: id, dtype: int64","A den with a couch, table, book shelf and a television.","A den with a couch, table, book shelf and a television."
"4759    233825
Name: id, dtype: int64",A glass table that is next to a window.,A glass table that's next to a window.
"4759    233825
Name: id, dtype: int64","A basic living with a TV, couch, and rack, ","A basic living with a TV, couch, and rack, "
"4759    233825
Name: id, dtype: int64",some windows a fireplace books tables and a couch,some windows a fireplace books tables and a couch
"4759    233825
Name: id, dtype: int64",A view of a living room with large windows.,A view of a living room with large windows.
"4760    31248
Name: id, dtype: int64","Living room with white chairs and couches, fireplace and books on bookshelves.","Living room with white chairs and couches, fireplace and books on bookshelves."
"4760    31248
Name: id, dtype: int64",A room with furniture and a fire place.,A room with furniture and a fire place.
"4760    31248
Name: id, dtype: int64","A living room has a couch, a chair, and a fireplace.","A living room has a couch, a chair, and a fireplace."
"4760    31248
Name: id, dtype: int64",a living room with a fire place a chair and lamps,a living room with a fire place a chair and lamps
"4760    31248
Name: id, dtype: int64",A living room is shown with a seating and lamps.,A living room is shown with a seating and lamps.
"4761    236426
Name: id, dtype: int64",A man swinging a tennis racquet at a ball on a court.,A man swinging a tennis racquet at a ball on a court.
"4761    236426
Name: id, dtype: int64",A tennis player is playing tennis while a crowd watches.,A tennis player is playing tennis while a crowd watches.
"4761    236426
Name: id, dtype: int64",A tennis player playing tennis on the court. ,A tennis player playing tennis on the court. 
"4761    236426
Name: id, dtype: int64",The tennis player's feet leave the ground as he hits the ball. ,The tennis player's feet leave the ground as he hits the ball. 
"4761    236426
Name: id, dtype: int64",A tennis player is jumping in the air at a tennis match.,A tennis player is jumping in the air at a tennis match.
"4762    577959
Name: id, dtype: int64",An old man is flying his kite in the middle of no where.,An old man is flying his kite in the middle of no where.
"4762    577959
Name: id, dtype: int64",an image of a man walking on the sand,an image of a man walking on the sand
"4762    577959
Name: id, dtype: int64","A person flying a kite in sandy, watery area.","A person flying a kite in sandy, watery area."
"4762    577959
Name: id, dtype: int64",A person flying a kite on wet sand.,A person flying a kite on wet sand.
"4762    577959
Name: id, dtype: int64",A man flying a kite at the beach near the ocean,A man flying a kite at the beach near the ocean
"4763    140840
Name: id, dtype: int64",many kites with different shapes all laying on the ground,many kites with different shapes all laying on the ground
"4763    140840
Name: id, dtype: int64",Large assortment of kites on large field at outdoor event.,Large assortment of kites on large field at outdoor event.
"4763    140840
Name: id, dtype: int64",Various kites near the ground in a field.,Various kites near the ground in a field.
"4763    140840
Name: id, dtype: int64","Many decorated kites, including Batman, are scattered around. ","Many decorated kites, including Batman, are scattered around. "
"4763    140840
Name: id, dtype: int64","Several kites sit on the ground, with a few people in the background.","Several kites sit on the ground, with a few people in the background."
"4764    86956
Name: id, dtype: int64",A man standing behind a woman holding a bat.,A man standing behind a woman holding a bat.
"4764    86956
Name: id, dtype: int64",a couple of people having a few laughs with each other.,a couple of people having a few laughs with each other.
"4764    86956
Name: id, dtype: int64",Three people standing next to each other all smiling .,two people standing next to each other all smiling .
"4764    86956
Name: id, dtype: int64",A group of people with a man in the background with a stick.,A group of people with a man in the background with a stick.
"4764    86956
Name: id, dtype: int64",a guy holds a bat and put it on a girl's head. ,a guy holds a bat and put it on a girl's head. 
"4765    356094
Name: id, dtype: int64",A man holding a baseball bat wearing a baseball uniform.,A man holding a baseball bat wearing a baseball uniform.
"4765    356094
Name: id, dtype: int64",a man in a baseball uniform holding a bat,a man in a baseball uniform holding a bat
"4765    356094
Name: id, dtype: int64",A man is up to bat on a baseball field.,A man is up to bat on a baseball field.
"4765    356094
Name: id, dtype: int64",A man prepares to swing his bat while another man looks at him on the baseball field. ,A man prepares to swing his bat while another man looks at him on the baseball field. 
"4765    356094
Name: id, dtype: int64",A man in a baseball uniform ready to swing at a pitch.,A man in a baseball uniform ready to swing at a pitch.
"4766    374982
Name: id, dtype: int64",A young girl standing in front of a pizza.,A young girl standing in front of a pizza.
"4766    374982
Name: id, dtype: int64",A little girl looking at a pizza pie,A little girl looking at a pizza pie
"4766    374982
Name: id, dtype: int64",A young girl looking at a huge pizza in amazement.,A young girl looking at a huge pizza in amazement.
"4766    374982
Name: id, dtype: int64",A child is amazed by a very large pizza.,A child is amazed by a very large pizza.
"4766    374982
Name: id, dtype: int64",A girl in a brown jacket staring a whole pizza.,A girl in a brown jacket staring a whole pizza.
"4767    161861
Name: id, dtype: int64",A woman standing on a tennis court holding a racquet.,A woman standing on a tennis court holding a racquet.
"4767    161861
Name: id, dtype: int64",A female tennis player is posed and ready for the ball to come.,A female tennis player is posed and ready for the ball to come.
"4767    161861
Name: id, dtype: int64",THERE IS A WOMAN THAT IS HOLDNG A TENNIS RACKET ,THERE IS A WOMAN THAT IS HOLDNG A TENNIS RACKET 
"4767    161861
Name: id, dtype: int64",A young woman playing tennis on a grass tennis court.,A young woman playing tennis on a grass tennis court.
"4767    161861
Name: id, dtype: int64",A woman tennis player getting ready to be served the ball.,A woman tennis player getting ready to be served the ball.
"4768    276921
Name: id, dtype: int64",Two teddy ears are hanging in a window.,Two teddy ears are hanging in a window.
"4768    276921
Name: id, dtype: int64",a couple of stuffed animals hang from a car mirror ,a couple of stuffed animals hang from a car mirror 
"4768    276921
Name: id, dtype: int64",Two teddy bears hang from the inside of a car.,Two teddy bears hang from the inside of a car.
"4768    276921
Name: id, dtype: int64",A close up of two teddy bears hanging from two strings on a hook.,A close up of two teddy bears hanging from two strings on a hook.
"4768    276921
Name: id, dtype: int64",Two stuffed teddy bears hanging from a rear view mirror.,Two stuffed teddy bears hanging from a rear view mirror.
"4769    121497
Name: id, dtype: int64",a person operating a blender hooked up to a small motor,a person operating a blender hooked up to a small motor
"4769    121497
Name: id, dtype: int64",A group of people around the table with a juicing contraption.,A group of people around the table with a juicing contraption.
"4769    121497
Name: id, dtype: int64",Several people stand at a table that appears to hold some machinery.,Several people stand at a table that appears to hold some machinery.
"4769    121497
Name: id, dtype: int64",A handlebar controlled device mounted to an acrylic stand.,A handlebar controlled device mounted to an acrylic stand.
"4769    121497
Name: id, dtype: int64",A group of men and women operating a juicing machine. ,A group of men and women operating a juicing machine. 
"4770    355169
Name: id, dtype: int64",A electronic sign at an airport listing the flights.,A electronic sign at an airport listing the flights.
"4770    355169
Name: id, dtype: int64",A station with departing times on the board.,A station with departing times on the board.
"4770    355169
Name: id, dtype: int64",A flight board in an airplane from 10-29-2011.,A flight board in an airplane from 10-29-2011.
"4770    355169
Name: id, dtype: int64",A timetable for flight arrivals and departures. ,A timetable for flight arrivals and departures. 
"4770    355169
Name: id, dtype: int64",A foreign airline status board with a clock.,A foreign airline status board with a clock.
"4771    73118
Name: id, dtype: int64",Two brown teddy bears sitting side by side.,Two brown teddy bears sitting side by side.
"4771    73118
Name: id, dtype: int64",Two teddy bears sitting next to each other on a couch. ,Two teddy bears sitting next to each other on a couch. 
"4771    73118
Name: id, dtype: int64",Two stuffed brown teddy bears sitting next to a wall.,Two stuffed brown teddy bears sitting next to a wall.
"4771    73118
Name: id, dtype: int64",Two large identical teddy bears are piled against the wall.,Two large identical teddy bears are piled against the wall.
"4771    73118
Name: id, dtype: int64",Two stuffed teddy bears resting next to each other,Two stuffed teddy bears resting next to each other
"4772    424349
Name: id, dtype: int64",A man placing a pizza pie in the oven,A man placing a pizza pie in the oven
"4772    424349
Name: id, dtype: int64",A chef is pulling a pizza out of a pizza oven,A chef is pulling a pizza out of a pizza oven
"4772    424349
Name: id, dtype: int64",A pizza chef putting a pizza in an oven in a professional kitchen.,A pizza chef putting a pizza in an oven in a professional kitchen.
"4772    424349
Name: id, dtype: int64",people in kitchen taking a pizza out of an oven.,people in kitchen taking a pizza out of an oven.
"4772    424349
Name: id, dtype: int64",Two people in a commercial kitchen making pizza.,Two people in a commercial kitchen making pizza.
"4773    159791
Name: id, dtype: int64",A white refrigerator freezer covered in magnets and pictures.,A white refrigerator freezer covered in magnets and pictures.
"4773    159791
Name: id, dtype: int64","A large refrigerator covered in magnets, photos and postcards.","A large refrigerator covered in magnets, photos and postcards."
"4773    159791
Name: id, dtype: int64",A refrigerator with a variety of magnets and pictures on it.,A refrigerator with a variety of magnets and pictures on it.
"4773    159791
Name: id, dtype: int64",A refrigerator that is covered in magnets from top to bottom.,A refrigerator that's covered in magnets from top to bottom.
"4773    159791
Name: id, dtype: int64",A refrigerator in the kitchen is covered with a multitude of magnets and pictures. ,A refrigerator in the kitchen is covered with a multitude of magnets and pictures. 
"4774    189213
Name: id, dtype: int64",A pile of junk sitting next to a curb on green grass.,A pile of junk sitting next to a curb on green grass.
"4774    189213
Name: id, dtype: int64",A pile of garbage sitting on the curb in front of a wall.,A pile of garbage sitting on the curb in front of a wall.
"4774    189213
Name: id, dtype: int64",A pile of old furnishings on the curb for trash pickup.,A pile of old furnishings on the curb for trash pickup.
"4774    189213
Name: id, dtype: int64",Garbage and old chairs are thrown onto a curb.,Garbage and old chairs are thrown onto a curb.
"4774    189213
Name: id, dtype: int64",A pile of discarded household appliances and furniture sit on a street corner. ,A pile of discarded household appliances and furniture sit on a street corner. 
"4775    282298
Name: id, dtype: int64",A group of people milling about inside a large space in the winter.,A group of people milling about inside a large space in the winter.
"4775    282298
Name: id, dtype: int64",A group of people walking across an airport.,A group of people walking across an airport.
"4775    282298
Name: id, dtype: int64",Many people at a convention inside of a large building ,Many people at a convention inside of a large building 
"4775    282298
Name: id, dtype: int64",People walking and loitering around a train station clock and ticket machines,People walking and loitering around a train station clock and ticket machines
"4775    282298
Name: id, dtype: int64",a large crowd of people walking through town near a large clock display with a christmas tree in the background,a large crowd of people walking through town near a large clock display with a christmas tree in the background
"4776    31118
Name: id, dtype: int64",Christmas decorations surrounding a clock tower in a town square.,Christmas decorations surrounding a clock tower in a town square.
"4776    31118
Name: id, dtype: int64",A clock tower and a large Christmas tree in the center of a plaza.,A clock tower and a large Christmas tree in the center of a plaza.
"4776    31118
Name: id, dtype: int64",Series of light decorations at a city center with a tree and a clock tower. ,Series of light decorations at a city center with a tree and a clock tower. 
"4776    31118
Name: id, dtype: int64",A city square decorated with a tree and lights,A city square decorated with a tree and lights
"4776    31118
Name: id, dtype: int64",Christmas lights strung from the clock tower next to a tall tree.,Christmas lights strung from the clock tower next to a tall tree.
"4777    318114
Name: id, dtype: int64",A white plate with a slice of cake and an orange wedge.,A white plate with a slice of cake and an orange wedge.
"4777    318114
Name: id, dtype: int64",A scone with an orange slice on a plate,A scone with an orange slice on a plate
"4777    318114
Name: id, dtype: int64",Banana bread and orange juice with a orange wedge is sweet tasting.,Banana bread and orange juice with a orange wedge is sweet tasting.
"4777    318114
Name: id, dtype: int64",a plate with a slice of orange with a piece of cake ,a plate with a slice of orange with a piece of cake 
"4777    318114
Name: id, dtype: int64",The dessert is next to a glass of orange juice.,The dessert is next to a glass of orange juice.
"4778    157756
Name: id, dtype: int64",A clock tower by street next to cars at night.,A clock tower by street next to cars at night.
"4778    157756
Name: id, dtype: int64",A clock tower that is sitting in the middle of the street.,A clock tower that's sitting in the middle of the street.
"4778    157756
Name: id, dtype: int64",A clock that is sitting on the side of a tower.,A clock that's sitting on the side of a tower.
"4778    157756
Name: id, dtype: int64","A view of a clock tower, in the middle of the night.","A view of a clock tower, in the middle of the night."
"4778    157756
Name: id, dtype: int64",A large tower with a clock on it sitting near a road.,A large tower with a clock on it sitting near a road.
"4779    557884
Name: id, dtype: int64",A green plant with hanging branches on a wall.,A green plant with hanging branches on a wall.
"4779    557884
Name: id, dtype: int64",A plant hanging from a rack on a white wall.,A plant hanging from a rack on a white wall.
"4779    557884
Name: id, dtype: int64",A green leafy type plant is located on a wall.,A green leafy type plant is located on a wall.
"4779    557884
Name: id, dtype: int64",The large glass plant vase is installed into the wall.,The large glass plant vase is installed into the wall.
"4779    557884
Name: id, dtype: int64",A plant is in a vase of water mounted to the wall.,A plant is in a vase of water mounted to the wall.
"4780    314264
Name: id, dtype: int64",a man making a flower display in a vase on a wall,a man making a flower display in a vase on a wall
"4780    314264
Name: id, dtype: int64",A man placing some flowers inside a vase.,A man placing some flowers inside a vase.
"4780    314264
Name: id, dtype: int64",a person placing flowers in a white vase attached to a wall,a person placing flowers in a white vase attached to a wall
"4780    314264
Name: id, dtype: int64",A man putting flowers into a white vase on a grave.,A man putting flowers into a white vase on a grave.
"4780    314264
Name: id, dtype: int64",A man refreshing fake flowers in vases on a crypt wall,A man refreshing fake flowers in vases on a crypt wall
"4781    161008
Name: id, dtype: int64",A pair of scissors sitting on top of a wooden box.,A pair of scissors sitting on top of a wooden box.
"4781    161008
Name: id, dtype: int64",An open pair of scissors sitting on a wooden box.,An open pair of scissors sitting on a wooden box.
"4781    161008
Name: id, dtype: int64",A pair of scissors sitting on a wooden box on a table.,A pair of scissors sitting on a wooden box on a table.
"4781    161008
Name: id, dtype: int64",A big pair of scissors is on a wooden box.,A big pair of scissors is on a wooden box.
"4781    161008
Name: id, dtype: int64",a pair of large sheers on top of a box.,a pair of large sheers on top of a box.
"4782    569976
Name: id, dtype: int64",A group of people stare up at something out of the frame.,A group of people stare up at something out of the frame.
"4782    569976
Name: id, dtype: int64",A man is watching his daughter get her hair done. ,A man is watching his daughter get her hair done. 
"4782    569976
Name: id, dtype: int64",A woman is air drying a young child's hair. ,A woman is air drying a young child's hair. 
"4782    569976
Name: id, dtype: int64",a small child is getting their hair dried at the salon.,a small child is getting their hair dried at the salon.
"4782    569976
Name: id, dtype: int64",Small child getting her hair dried with a man standing behind her. ,Small child getting her hair dried with a man standing behind her. 
"4783    331569
Name: id, dtype: int64",A fruit smoothie is on display on a plate with two strawberries for garnish.,A fruit smoothie is on display on a plate with two strawberries for garnish.
"4783    331569
Name: id, dtype: int64",Two strawberries sit on a plate next to a milkshake.,Two strawberries sit on a plate next to a milkshake.
"4783    331569
Name: id, dtype: int64",A couple of strawberries placed next to the strawberry beverage. ,A couple of strawberries placed next to the strawberry beverage. 
"4783    331569
Name: id, dtype: int64",A strawberry milk shake and two strawberries on a plate.,A strawberry milk shake and two strawberries on a plate.
"4783    331569
Name: id, dtype: int64",The strawberries was sitting beside the tall glass of milkshake,The strawberries was sitting beside the tall glass of milkshake
"4784    243626
Name: id, dtype: int64","A plate holding seasoned meat, string beans and one fork.","A plate holding seasoned meat, string beans and two fork."
"4784    243626
Name: id, dtype: int64",A plate with green beans and a protein and some polenta with cheese.,A plate with green beans and a protein and some polenta with cheese.
"4784    243626
Name: id, dtype: int64",a steak dinner with a side of greenbeans and what looks to be an egg?,a steak dinner with a side of greenbeans and what looks to be an egg?
"4784    243626
Name: id, dtype: int64",a pork chop some green beans on a white plate and a fork,a pork chop some green beans on a white plate and a fork
"4784    243626
Name: id, dtype: int64","A fork, a pork chop, green beans, an egg and parsley on a white plate.","A fork, a pork chop, green beans, an egg and parsley on a white plate."
"4785    368752
Name: id, dtype: int64",A young boy sitting in front of a plate of food.,A young boy sitting in front of a plate of food.
"4785    368752
Name: id, dtype: int64",A young boy is smiling and he has food around him on a table.,A young boy is smiling and he has food around him on a table.
"4785    368752
Name: id, dtype: int64",A small child is smiling and there is some dessert in front of him.,A small child is smiling and there's some dessert in front of him.
"4785    368752
Name: id, dtype: int64",A little boy that is sitting in front of a table.,A little boy that's sitting in front of a table.
"4785    368752
Name: id, dtype: int64",a little boy smiling at someone across the table ,a little boy smiling at someone across the table 
"4786    333745
Name: id, dtype: int64",A woman with an umbrella is walking past a bus.,A woman with an umbrella is walking past a bus.
"4786    333745
Name: id, dtype: int64",A woman holding an umbrella walks past the side of a bus with a large advertisement on the side. ,A woman holding an umbrella walks past the side of a bus with a large advertisement on the side. 
"4786    333745
Name: id, dtype: int64",Woman walking next to commuter bus with umbrella on rainy day.,Woman walking next to commuter bus with umbrella on rainy day.
"4786    333745
Name: id, dtype: int64",a woman walking down the sidewalk next to a bus,a woman walking down the sidewalk next to a bus
"4786    333745
Name: id, dtype: int64",A woman holding an umbrella and walking beside a bus.,A woman holding an umbrella and walking beside a bus.
"4787    370208
Name: id, dtype: int64",A bike parked in front of a parking meter.,A bike parked in front of a parking meter.
"4787    370208
Name: id, dtype: int64",The ten speed bike is attached to the pole.,The eighteen speed bike is attached to the pole.
"4787    370208
Name: id, dtype: int64",This is a bike locked to a parking meter.,This is a bike locked to a parking meter.
"4787    370208
Name: id, dtype: int64",Someone has parked a classic orange ten speed bicycle.,Someone has parked a classic orange thirteen speed bicycle.
"4787    370208
Name: id, dtype: int64",A red bike with white handles is locked to a black pole on a sidewalk.,A red bike with white handles is locked to a black pole on a sidewalk.
"4788    55022
Name: id, dtype: int64",A bunch of different bikes on a wooden floor.,A bunch of different bikes on a wooden floor.
"4788    55022
Name: id, dtype: int64",a row of bicycles for sale in a store,a row of bicycles for sale in a store
"4788    55022
Name: id, dtype: int64",Bikes are lined up in the store on the floor,Bikes are lined up in the store on the floor
"4788    55022
Name: id, dtype: int64",A pink bike in a bike shop with hardwood floors.,A pink bike in a bike shop with hardwood floors.
"4788    55022
Name: id, dtype: int64",A row of bikes parked next to each other.,A row of bikes parked next to each other.
"4789    557172
Name: id, dtype: int64",A bathroom sink and mirror reflecting the shower and bathtub.,A bathroom sink and mirror reflecting the shower and bathtub.
"4789    557172
Name: id, dtype: int64",A sink that is in front of a mirror.,A sink that's in front of a mirror.
"4789    557172
Name: id, dtype: int64",A CONTEMPORARY BATHROOM THAT HAS A VERY LARGE MIRROR,A CONTEMPORARY BATHROOM THAT HAS A VERY LARGE MIRROR
"4789    557172
Name: id, dtype: int64","A bathroom with a sink, tub, shower head and mirror.","A bathroom with a sink, tub, shower head and mirror."
"4789    557172
Name: id, dtype: int64",The vanity features a very contemporary style motif.,The vanity features a very contemporary style motif.
"4790    85576
Name: id, dtype: int64",A commercial bathroom stall with empty toilet paper holders.,A commercial bathroom stall with empty toilet paper holders.
"4790    85576
Name: id, dtype: int64",An empty toilet stall with two rolls of used toilet paper and one full roll.,An empty toilet stall with two rolls of used toilet paper and two full roll.
"4790    85576
Name: id, dtype: int64",A toilet in a restroom next to a busted toilet paper dispenser.,A toilet in a restroom next to a busted toilet paper dispenser.
"4790    85576
Name: id, dtype: int64",The toilet paper containers in this public restroom are empty and need to be refilled.,The toilet paper containers in this public restroom are empty and need to be refilled.
"4790    85576
Name: id, dtype: int64",Two empty toilet paper roll holders hang in the stall while the empties lay around and a nice roll sets on the bar.,Two empty toilet paper roll holders hang in the stall while the empties lay around and a nice roll sets on the bar.
"4791    192047
Name: id, dtype: int64",A white sink in a corner underneath a small mirror and light.,A white sink in a corner underneath a small mirror and light.
