image_id,original,modified
"3554    369310
Name: id, dtype: int64",The young child is playing a video game. ,The young child is a video game. 
"3554    369310
Name: id, dtype: int64",boy wearing a helmet while playing a video game,boy wearing a helmet while playing a video 
"3555    324614
Name: id, dtype: int64","Young lady, wearing a black dress, brushing her teeth.","lady, wearing a black dress, brushing her teeth."
"3555    324614
Name: id, dtype: int64",Asian woman hiding her face while brushing her teeth.,Asian hiding her face while brushing her teeth.
"3555    324614
Name: id, dtype: int64",A smiling asian woman is brushing her teeth.,A smiling asian woman brushing her teeth.
"3555    324614
Name: id, dtype: int64",A girl brushing her teeth holding up her other hand trying to shield from the camera.,A girl brushing her teeth holding up her other hand trying to shield the camera.
"3555    324614
Name: id, dtype: int64",a woman looking a mirror whiile brushing her teeth ,a woman looking a mirror brushing her teeth 
"3556    302536
Name: id, dtype: int64",a person wearing a green hat playing nintendo wii,a person wearing a green hat playing wii
"3556    302536
Name: id, dtype: int64",Man with a party hat happily playing on the Wii in his living room,Man with a party hat happily playing on the Wii his living room
"3556    302536
Name: id, dtype: int64",A man in a living room playing video games.,A man in a living playing video games.
"3556    302536
Name: id, dtype: int64",An older man playing a video game with a green paper hat on his head.,An older man playing a video with a green paper hat on his head.
"3556    302536
Name: id, dtype: int64",A man playing a game with a wii controller in a living room.,A man playing a game with a wii controller in a living.
"3557    31735
Name: id, dtype: int64",A red living room filled with furniture and two windows.,A red living room filled with furniture two windows.
"3557    31735
Name: id, dtype: int64",A living room painted red with black couches and coffee tables,living room painted red with black couches and coffee tables
"3557    31735
Name: id, dtype: int64","A living room with red walls and dark furniture, with light streaming in two windows.","A living room with red walls and dark furniture, with light streaming two windows."
"3557    31735
Name: id, dtype: int64",A view of a room that has two windows and a blue couch.,view of a room that has two windows and a blue couch.
"3557    31735
Name: id, dtype: int64",A modern living room with very unique furniture.,A modern room with very unique furniture.
"3558    465549
Name: id, dtype: int64",Two young people standing in a living room holding game controllers.,young people standing in a living room holding game controllers.
"3558    465549
Name: id, dtype: int64",A boy and a girl play on the Wii gaming system.,A boy and a girl play on Wii gaming system.
"3558    465549
Name: id, dtype: int64",Two girls are playing video games in a living room.,Two are playing video games in a living room.
"3558    465549
Name: id, dtype: int64",A pair of smiling young people play a Wii game.,A pair of smiling young people play a game.
"3558    465549
Name: id, dtype: int64",Two young people playing a game on a video game console.,Two young people playing a game on video game console.
"3559    404839
Name: id, dtype: int64",A couple standing together holding Wii controllers next to a building.,A couple standing together holding Wii next to a building.
"3559    404839
Name: id, dtype: int64",Two people playing with an interactive gaming unit.,Two playing with an interactive gaming unit.
"3559    404839
Name: id, dtype: int64",Two people in a living room playing with a Wii. ,Two in a living room playing with a Wii. 
"3559    404839
Name: id, dtype: int64",two girls holding game controllers playing a video game,two girls holding game controllers a video game
"3559    404839
Name: id, dtype: int64",Two people holding Wii remotes and nun-chucks in an indoor area.,Two people Wii remotes and nun-chucks in an indoor area.
"3560    232088
Name: id, dtype: int64",A living room filled with furniture and decor. ,A living room filled with furniture decor. 
"3560    232088
Name: id, dtype: int64",this living room has all white couches and a flat screen tv,this living room all white couches and a flat screen tv
"3560    232088
Name: id, dtype: int64",a room with a couch and a tv in it,a room a couch and a tv in it
"3560    232088
Name: id, dtype: int64",View of a living room with a sloped ceiling over the windows.,View of a living room with a ceiling over the windows.
"3560    232088
Name: id, dtype: int64","A den with a couch, ottoman, television and windows.","A den with a couch, ottoman, and windows."
"3561    318138
Name: id, dtype: int64",a girl is playing with a video game controller,a girl is playing with a video controller
"3561    318138
Name: id, dtype: int64",A young person is playing with a video game controller.,A person is playing with a video game controller.
"3561    318138
Name: id, dtype: int64",A woman holding a Nintendo Wii game controller in her hand.,A woman holding a Nintendo game controller in her hand.
"3561    318138
Name: id, dtype: int64",A girl playing Wii holding two remotes ,A girl Wii holding two remotes 
"3561    318138
Name: id, dtype: int64",A girl playing a video game with several other people nearby.,A girl playing a game with several other people nearby.
"3562    378099
Name: id, dtype: int64",A computer keyboard sitting next to a mouse on a wooden table.,A computer keyboard next to a mouse on a wooden table.
"3562    378099
Name: id, dtype: int64",there is a white keyboard and a white mouse,there is a keyboard and a white mouse
"3562    378099
Name: id, dtype: int64",Looking down at a computer keyboard and mouse,Looking at a computer keyboard and mouse
"3562    378099
Name: id, dtype: int64",A computer mouse and keyboard on a table.,A computer mouse and keyboard on a.
"3562    378099
Name: id, dtype: int64",A keyboard and a computer mouse on a surface.,A and a computer mouse on a surface.
"3563    154431
Name: id, dtype: int64","A view of a TV and a statue laying on the ground, next to a window.","A view of a and a statue laying on the ground, next to a window."
"3563    154431
Name: id, dtype: int64",a statue of a bodt stting on a cart with wheels,a statue of a bodt stting a cart with wheels
"3563    154431
Name: id, dtype: int64",There is a statue of a body in the room.,There is a statue of a in the room.
"3563    154431
Name: id, dtype: int64",A black sculpture of a torso is on the floor next to a TV.,A black sculpture of a torso is on the floor next to TV.
"3563    154431
Name: id, dtype: int64",A living room with TV and entertainment center beside a sculpture of a torso.,A living room with TV and entertainment center beside a sculpture a torso.
"3564    148620
Name: id, dtype: int64",a table that has some computers on it,a table has some computers on it
"3564    148620
Name: id, dtype: int64",Two computers are sitting on a wood desk.,Two computers sitting on a wood desk.
"3564    148620
Name: id, dtype: int64",Computer equipment displayed on desk in open room.,equipment displayed on desk in open room.
"3564    148620
Name: id, dtype: int64","A computer station on a desk with a computer, laptop and boxes in the background.","A computer station on a desk with a computer, laptop boxes in the background."
"3564    148620
Name: id, dtype: int64",A home office with two computers and a picture.,A home office with computers and a picture.
"3565    394677
Name: id, dtype: int64",A person bent over sleeping in a chair next to others.,person bent over sleeping in a chair next to others.
"3565    394677
Name: id, dtype: int64",A person that has fallen asleep with a book bag on their lap,A that has fallen asleep with a book bag on their lap
"3565    394677
Name: id, dtype: int64","A woman falling asleep next to a man, who are both sitting down.","A woman falling asleep next to a man, who are sitting down."
"3565    394677
Name: id, dtype: int64",A group of people sitting on top of a couch near a window.,A group of sitting on top of a couch near a window.
"3565    394677
Name: id, dtype: int64",A woman that has fallen asleep next to a man wearing a headset. ,A woman that has asleep next to a man wearing a headset. 
"3566    463690
Name: id, dtype: int64",The man is lying on the sidewalk with one leg in the air.,The man is lying on the sidewalk with leg in the air.
"3566    463690
Name: id, dtype: int64",A man is laying down in a pavement balancing a ball on his foot while others watch.,A man is laying down in a pavement balancing a ball his foot while others watch.
"3566    463690
Name: id, dtype: int64",A man laying on the street playing with a soccer ball while people look on,A man laying on the street with a soccer ball while people look on
"3566    463690
Name: id, dtype: int64",A man laying on his back while kicking a soccer ball.,A man laying on his back while kicking a ball.
"3566    463690
Name: id, dtype: int64",A man balancing a soccer ball on his foot.,A man balancing a soccer ball his foot.
"3567    570756
Name: id, dtype: int64",A group of people flying kites at the beach,A group of people flying kites the beach
"3567    570756
Name: id, dtype: int64",People on a beach prepare to use their glides,People on a beach prepare to use their 
"3567    570756
Name: id, dtype: int64",Several people are flying kites on the beach.,Several people are kites on the beach.
"3567    570756
Name: id, dtype: int64",Three people on a beach with kites in the sky.,Three people on a with kites in the sky.
"3567    570756
Name: id, dtype: int64",an image of a group of people that are walking on beach,an image of a group people that are walking on beach
"3568    299553
Name: id, dtype: int64",A crowd of people gathered watching kites in the air,A crowd of people gathered watching in the air
"3568    299553
Name: id, dtype: int64",A lot of people on a hillside watching hot air balloons.,A lot of people on a watching hot air balloons.
"3568    299553
Name: id, dtype: int64",A large crowd of people watching the sky as something flies by,A large crowd of people watching the sky as something by
"3568    299553
Name: id, dtype: int64",A crowd of people flying kites in a blue cloudy sky.,crowd of people flying kites in a blue cloudy sky.
"3568    299553
Name: id, dtype: int64",A crowd of people gathering and flying kites,A crowd of people and flying kites
"3569    281687
Name: id, dtype: int64",Woman talking on cell phone on sidewalk with pedestrians nearby.,Woman talking on cell on sidewalk with pedestrians nearby.
"3569    281687
Name: id, dtype: int64",A woman with a hand bag on a cell phone next to another woman.,A woman with a hand bag on a cell phone to another woman.
"3569    281687
Name: id, dtype: int64",a lady talks on a cell phone as people walk by ,a lady talks on a cell phone as walk by 
"3569    281687
Name: id, dtype: int64",a couple of women are talking on their cellphones,a couple of are talking on their cellphones
"3569    281687
Name: id, dtype: int64",The woman uses her cell phone near many others standing on the sidewalk.,The woman her cell phone near many others standing on the sidewalk.
"3570    303713
Name: id, dtype: int64",A man swinging a tennis racket at a tennis ball.,A man swinging a racket at a tennis ball.
"3570    303713
Name: id, dtype: int64",A player winds up to serve a tennis ball to his opponent.,A player winds up to serve a tennis ball his opponent.
"3570    303713
Name: id, dtype: int64",A male tennis player is getting ready to hit the ball.,male tennis player is getting ready to hit the ball.
"3570    303713
Name: id, dtype: int64",A man swinging a tennis racquet on top of a tennis court.,A man a tennis racquet on top of a tennis court.
"3570    303713
Name: id, dtype: int64",a male tennis player in a white shirt ,a tennis player in a white shirt 
"3571    521956
Name: id, dtype: int64",I am unable to see an image above.,am unable to see an image above.
"3571    521956
Name: id, dtype: int64",A man in white shirt and wristbands playing tennis.,man in white shirt and wristbands playing tennis.
"3571    521956
Name: id, dtype: int64",A man swinging his racket at a ball. ,A man swinging his racket a ball. 
"3571    521956
Name: id, dtype: int64",There is a male tennis player that is going to serve the ball,There is male tennis player that is going to serve the ball
"3571    521956
Name: id, dtype: int64",A man getting ready to serve the ball in a tennis game.,A getting ready to serve the ball in a tennis game.
"3572    323496
Name: id, dtype: int64",A young lad swings his Wilson tennis racquet.,A young lad swings his Wilson racquet.
"3572    323496
Name: id, dtype: int64",A young man standing on a tennis court holding a racquet.,A young man on a tennis court holding a racquet.
"3572    323496
Name: id, dtype: int64",A young boy in a red shirt playing tennis.,A young boy in a red shirt tennis.
"3572    323496
Name: id, dtype: int64",A boy swinging a tennis racket at a ball on a court.,A boy a tennis racket at a ball on a court.
"3572    323496
Name: id, dtype: int64",A LITTLE BOY PLAYING A GAME OF TENNIS ,LITTLE BOY PLAYING A GAME OF TENNIS 
"3573    348481
Name: id, dtype: int64","A desk with various items that include cellphone, mouse and pocket change.","A desk with items that include cellphone, mouse and pocket change."
"3573    348481
Name: id, dtype: int64",A laptop and computer mouse on a table.,A laptop and computer mouse on a.
"3573    348481
Name: id, dtype: int64","A laptop, phone, keys and other accessories sitting on a table.","A laptop, phone, keys other accessories sitting on a table."
"3573    348481
Name: id, dtype: int64","A laptop, cellphone, mp3 player, and a book are on a table.","A laptop, cellphone, mp3 player, and a book are on table."
"3573    348481
Name: id, dtype: int64","Many electronics, cords, and wires are arranged on the desk.","Many electronics, cords, and wires are arranged the desk."
"3574    119365
Name: id, dtype: int64",A couple of people with a laptop at a table.,A couple of people with laptop at a table.
"3574    119365
Name: id, dtype: int64",Student working on the computer while another student shows her a mobile phone. ,Student working on the computer another student shows her a mobile phone. 
"3574    119365
Name: id, dtype: int64",Two girls at a desk playing with a laptop.,Two girls at a desk with a laptop.
"3574    119365
Name: id, dtype: int64",A couple of children sitting down next to a laptop computer.,A couple of children down next to a laptop computer.
"3574    119365
Name: id, dtype: int64",A woman holds a phone next to the laptop a child is working on.,A woman holds a phone next to the laptop a child is on.
"3575    577584
Name: id, dtype: int64",A large white bowl sits on a slide out shelf under a microwave.,A large white bowl sits on a slide out shelf under microwave.
"3575    577584
Name: id, dtype: int64",A stoneware container on a pull out shelf in front of a microwave.,A stoneware container on pull out shelf in front of a microwave.
"3575    577584
Name: id, dtype: int64",A tray extends from below a microwave where a dish sits.,A extends from below a microwave where a dish sits.
"3575    577584
Name: id, dtype: int64",A dish in front of a toaster oven. ,A dish in front of a toaster. 
"3575    577584
Name: id, dtype: int64",A microwave has a little board coming out from underneath.,A microwave has a little board coming out underneath.
"3576    273420
Name: id, dtype: int64",a man on his phone in some kind of room,a man on his in some kind of room
"3576    273420
Name: id, dtype: int64",A man on a cell phone standing next to a bed.,A man on a cell phone standing next to bed.
"3576    273420
Name: id, dtype: int64",A man on a cell phone with some tools on a bed nearby.,A man on a cell phone with some tools on a bed.
"3576    273420
Name: id, dtype: int64",A man in his apartment bedroom answering his cell phone.,A man in his apartment bedroom answering his phone.
"3576    273420
Name: id, dtype: int64",A room with a man in it talking on his phone.,A room with a man in it talking on his.
"3577    388927
Name: id, dtype: int64",A person holding a smart phone in the palm of their hand.,A person holding a smart phone in palm of their hand.
"3577    388927
Name: id, dtype: int64",a hand holding a gray and blue clock and some peoples legs,a hand a gray and blue clock and some peoples legs
"3577    388927
Name: id, dtype: int64",Hand holding an electronic component with a clock on it.,holding an electronic component with a clock on it.
"3577    388927
Name: id, dtype: int64",An old cellphone that doesn't flip or have a touch screen. ,An old cellphone that flip or have a touch screen. 
"3577    388927
Name: id, dtype: int64",The dial clock of a cellphone displayed in hand,The dial of a cellphone displayed in hand
"3578    439773
Name: id, dtype: int64",A baby laying on a floor next to a purple cell phone.,A laying on a floor next to a purple cell phone.
"3578    439773
Name: id, dtype: int64",A baby on the floor near a cell phone.,A baby on floor near a cell phone.
"3578    439773
Name: id, dtype: int64",A LITTLE BABY IS LAYING ON THE FLOOR NEXT TO A CELL PHONE,A LITTLE BABY LAYING ON THE FLOOR NEXT TO A CELL PHONE
"3578    439773
Name: id, dtype: int64",a baby laying on a floor near a cell phone,a baby laying on a floor near a phone
"3578    439773
Name: id, dtype: int64",A baby crawls on the floor beside a blue cell phone.,baby crawls on the floor beside a blue cell phone.
"3579    308193
Name: id, dtype: int64",A large building with a clock at the top of it .,A large building with a clock at top of it .
"3579    308193
Name: id, dtype: int64",A building with a clock built into it. ,A building with clock built into it. 
"3579    308193
Name: id, dtype: int64",A grey clock tower above building with sky in the background.,A grey clock above building with sky in the background.
"3579    308193
Name: id, dtype: int64",a clock tower behind a building with a sky background,a clock tower behind a building with sky background
"3579    308193
Name: id, dtype: int64",There is a clock on the side of a clock tower,There is a clock on the of a clock tower
"3580    424135
Name: id, dtype: int64",Very complex design clock on the side of a building.,Very design clock on the side of a building.
"3580    424135
Name: id, dtype: int64",A statute built into the side of a building. ,A statute built into the side of a. 
"3580    424135
Name: id, dtype: int64",A turquoise sign with numbers on a building.,A turquoise sign with numbers on building.
"3580    424135
Name: id, dtype: int64",An elaborate decoration hangs on the side of a tall building.,An elaborate decoration hangs on the side of a tall.
"3580    424135
Name: id, dtype: int64",An intricate metal clock on the face of a building,An intricate metal clock on the face of building
"3581    297562
Name: id, dtype: int64",A little baby is getting a haircut in a pink chair.,A little baby is getting a haircut in a pink.
"3581    297562
Name: id, dtype: int64",A baby sitting in a chair getting a haircut at a salon.,A baby sitting in a getting a haircut at a salon.
"3581    297562
Name: id, dtype: int64",A barber shop with a young child getting a haircut.,A barber shop with a young child getting a.
"3581    297562
Name: id, dtype: int64",A baby sitting in a chair getting a haircut.,A baby sitting in a chair getting haircut.
"3581    297562
Name: id, dtype: int64", A baby getting a hair cut in the salon sitting in the chair, A baby getting a hair cut in the salon sitting in the 
"3582    123633
Name: id, dtype: int64",A mother standing behind two baby boys sitting at a table.,A mother standing behind two baby boys sitting a table.
"3582    123633
Name: id, dtype: int64",A woman with two young children at a table,A woman with two children at a table
"3582    123633
Name: id, dtype: int64",Woman watching four children play in a house.,Woman four children play in a house.
"3582    123633
Name: id, dtype: int64",an image of a woman doing arts and crafts with kids,an image of a woman doing arts crafts with kids
"3582    123633
Name: id, dtype: int64",The woman sits at the table with the two children doing crafts.,The woman sits at the table the two children doing crafts.
"3583    286660
Name: id, dtype: int64",A girl holding a stuffed teddy bear that has large teeth to her face.,A girl holding a stuffed teddy bear that large teeth to her face.
"3583    286660
Name: id, dtype: int64",A young woman is hugging a weird teddy bear.,A young woman hugging a weird teddy bear.
"3583    286660
Name: id, dtype: int64",A young woman smiles with her stuffed teddy bear.,A young woman smiles with stuffed teddy bear.
"3583    286660
Name: id, dtype: int64",An old teddy bear is wearing vampire teeth being held by a temptress.,An old bear is wearing vampire teeth being held by a temptress.
"3583    286660
Name: id, dtype: int64",A woman holds a stuffed animal to her face.,woman holds a stuffed animal to her face.
"3584    88040
Name: id, dtype: int64",Multiple plates of different types of food on a  table.,Multiple plates of different types food on a  table.
"3584    88040
Name: id, dtype: int64","Plates of shrimp, vegetables, and noodles served with tea.","of shrimp, vegetables, and noodles served with tea."
"3584    88040
Name: id, dtype: int64",A display of fine food and spices on a wooden table.,display of fine food and spices on a wooden table.
"3584    88040
Name: id, dtype: int64",View of a meal laid out on a brown table from above.,View of a meal out on a brown table from above.
"3584    88040
Name: id, dtype: int64",three course dinner is served on a table,three course dinner is served a table
"3585    404484
Name: id, dtype: int64",A woman bending over in a living room to pet her dog.,A woman bending in a living room to pet her dog.
"3585    404484
Name: id, dtype: int64",Lady in her living room playing with the dog.,Lady in her living room with the dog.
"3585    404484
Name: id, dtype: int64",A female plays with her dog in the living room,A female plays with her dog the living room
"3585    404484
Name: id, dtype: int64",A woman and dog in a living room with the tv on.,A woman and dog in a living room with the on.
"3585    404484
Name: id, dtype: int64",A woman in a living room with a dog. ,A in a living room with a dog. 
"3586    489305
Name: id, dtype: int64",A person shows two bowls full of different fruits,A person shows two bowls of different fruits
"3586    489305
Name: id, dtype: int64",A chef displays a bowl of freshly made fruit salad,A displays a bowl of freshly made fruit salad
"3586    489305
Name: id, dtype: int64",Adult displaying several bowls of fruits in kitchen area.,Adult several bowls of fruits in kitchen area.
"3586    489305
Name: id, dtype: int64",A fruit salad that includes a variety of fruit.,A fruit salad that a variety of fruit.
"3586    489305
Name: id, dtype: int64",a small bowl and a very big bowl full of fruit salad,a small bowl and very big bowl full of fruit salad
"3587    491216
Name: id, dtype: int64",A cat walking through a kitchen by a eating tray.,A cat walking through a kitchen by a tray.
"3587    491216
Name: id, dtype: int64",A kitchen with a cat walking past a refrigerator freezer.,A kitchen with cat walking past a refrigerator freezer.
"3587    491216
Name: id, dtype: int64",A cat is walking in a kitchen that has cookware hanging on the wall.,A cat walking in a kitchen that has cookware hanging on the wall.
"3587    491216
Name: id, dtype: int64",a cat walking down the center of the kitchen,a cat walking down the of the kitchen
"3587    491216
Name: id, dtype: int64",A cat is walking across a rug on a kitchen floor.,cat is walking across a rug on a kitchen floor.
"3588    226984
Name: id, dtype: int64",A kitchen filled with appliances and wooden cabinets.,A kitchen filled with appliances and cabinets.
"3588    226984
Name: id, dtype: int64",The counters in this kitchen are covered with stuff.,The counters in kitchen are covered with stuff.
"3588    226984
Name: id, dtype: int64",a kitchen containing a stove and refrigerator and sink,a kitchen containing a and refrigerator and sink
"3588    226984
Name: id, dtype: int64","A kitchen with white appliances, countertop and oak cabinets.","A kitchen with white, countertop and oak cabinets."
"3588    226984
Name: id, dtype: int64",A kitchen with an oven with a green rag and an orange rag.,A kitchen with an oven with a green rag an orange rag.
"3589    222825
Name: id, dtype: int64",A kitchen with a stove top oven next to a white fridge.,A kitchen with a top oven next to a white fridge.
"3589    222825
Name: id, dtype: int64",a kitchen with white appliances and brown cupboards ,a with white appliances and brown cupboards 
"3589    222825
Name: id, dtype: int64",A kitchen looks very clean with corner cabinets.,A kitchen looks very clean with corner.
"3589    222825
Name: id, dtype: int64",an image of a kitchen setting with white appliances,an image of a setting with white appliances
"3589    222825
Name: id, dtype: int64",A bare kitchen has wood cabinets and white appliances. ,A bare kitchen has wood cabinets white appliances. 
"3590    507037
Name: id, dtype: int64",a gathering outside on the lawn of city hall,a gathering outside on the lawn of city 
"3590    507037
Name: id, dtype: int64",A group of people standing outside of a building.,A group of people outside of a building.
"3590    507037
Name: id, dtype: int64",A group of people visit and eat food outside city hall.,A group of people visit eat food outside city hall.
"3590    507037
Name: id, dtype: int64",A group of people by a building with a flag at half mast.,A of people by a building with a flag at half mast.
"3590    507037
Name: id, dtype: int64",Individauls gathered outside a building and an American flag at half mast.,Individauls gathered outside a building an American flag at half mast.
"3591    384850
Name: id, dtype: int64",A bathroom with a shower curtain that has four palm trees on it and a white tile floor.,A bathroom with a shower curtain that has four palm on it and a white tile floor.
"3591    384850
Name: id, dtype: int64","This is a bathroom with a toilet, counter and shower.","This is bathroom with a toilet, counter and shower."
"3591    384850
Name: id, dtype: int64",A bathroom with a white shower curtain that has four trees on it,A bathroom with a white shower curtain that has four on it
"3591    384850
Name: id, dtype: int64",A clean bathroom has a shower curtain with palm trees on it.,A clean bathroom has a shower curtain with palm trees on.
"3591    384850
Name: id, dtype: int64",A palm tree shower curtain is shown in a small bathroom.,A palm tree curtain is shown in a small bathroom.
"3592    34760
Name: id, dtype: int64",A small and near bathroom that's inside someone's house.,A small and near bathroom that's inside house.
"3592    34760
Name: id, dtype: int64",Cleaning products are on the counter of the bathroom.,Cleaning products are on the of the bathroom.
"3592    34760
Name: id, dtype: int64",a bathroom with a long counter that has cleaning products on it ,a bathroom with a long counter has cleaning products on it 
"3592    34760
Name: id, dtype: int64","A bathroom with a shower, toilet, and sink.","A bathroom with a shower, toilet, and."
"3592    34760
Name: id, dtype: int64",A full view of a bathroom with sink and toilet in the back. ,A full view of a bathroom with sink and toilet the back. 
"3593    260925
Name: id, dtype: int64",A cat sitting on the hood of a car.,A cat sitting on the hood of car.
"3593    260925
Name: id, dtype: int64",A cat laying on a white car outside. ,A cat laying on a white outside. 
"3593    260925
Name: id, dtype: int64",A black and white cat lays on the hood of a car.,A black and white cat lays on the hood of a.
"3593    260925
Name: id, dtype: int64",Startled cat lying on the windshield of a car.,Startled cat lying on windshield of a car.
"3593    260925
Name: id, dtype: int64",The cat is laying on the hood of the car. ,The cat is laying on the hood of the. 
"3594    96001
Name: id, dtype: int64","A table topped with a book, umbrella and other items.","A table topped with a book, and other items."
"3594    96001
Name: id, dtype: int64",Several antique trinkets are arranged on a table. ,Several antique trinkets arranged on a table. 
"3594    96001
Name: id, dtype: int64","A counter with porcelain figurines, an umbrella and a bowl. ","A counter porcelain figurines, an umbrella and a bowl. "
"3594    96001
Name: id, dtype: int64",A table with an umbrella and other things,A table with an umbrella and things
"3594    96001
Name: id, dtype: int64",a display of figurines and books as an art piece,a display of figurines and books an art piece
"3595    574702
Name: id, dtype: int64",Several motor scooters are jammed into a small market street.,Several motor scooters are jammed into a market street.
"3595    574702
Name: id, dtype: int64",a bunch of motorcycles are parked on a street,a bunch of motorcycles are on a street
"3595    574702
Name: id, dtype: int64",A narrow city street is filled with people and motorbikes.,narrow city street is filled with people and motorbikes.
"3595    574702
Name: id, dtype: int64",A row of motorcycles parked next to a building.,A row of motorcycles next to a building.
"3595    574702
Name: id, dtype: int64",Bird cages hanging over a cobblestone alley full of people and motorcycles.,Bird cages hanging over a cobblestone alley full of people motorcycles.
"3596    245764
Name: id, dtype: int64",A cat sits on the edge of a toilet.,A cat sits on edge of a toilet.
"3596    245764
Name: id, dtype: int64",A cat sitting on the edge of the toilet looking toward the open bathroom door.,A cat sitting the edge of the toilet looking toward the open bathroom door.
"3596    245764
Name: id, dtype: int64",a black and gray cat is sitting on a toilet,a black and gray cat is sitting on toilet
"3596    245764
Name: id, dtype: int64",A cat laying on a toilet seat with its paws inside .,A cat laying on a seat with its paws inside .
"3596    245764
Name: id, dtype: int64",A cat is laying on a toilet seat,A cat is laying on a seat
"3597    246963
Name: id, dtype: int64",A group of men riding on the back of motorcycles.,A group of riding on the back of motorcycles.
"3597    246963
Name: id, dtype: int64",motor cycle riders stopping at a stop sign,motor cycle riders at a stop sign
"3597    246963
Name: id, dtype: int64",A group of people on motorcycles stopped at a stop sign.,A group of people on stopped at a stop sign.
"3597    246963
Name: id, dtype: int64",A large of people on motor bikes on a street.,A large of people on motor bikes on a.
"3597    246963
Name: id, dtype: int64",A group of people riding motorcycles on a road and stopping and a stop sign.,A group of people riding on a road and stopping and a stop sign.
"3598    534664
Name: id, dtype: int64",A close up photo of suitcases and luggage,A close up photo of and luggage
"3598    534664
Name: id, dtype: int64",Several suitcases sitting on a shelf with tags on them.,Several suitcases sitting on a shelf tags on them.
"3598    534664
Name: id, dtype: int64",Vintage suitcases with price tags on their handles. ,Vintage suitcases with price tags on their. 
"3598    534664
Name: id, dtype: int64",The luggage suitcases with tags on them are stacked near one another. ,luggage suitcases with tags on them are stacked near one another. 
"3598    534664
Name: id, dtype: int64",There are many suitcases stacked on the shelf.,There are many suitcases stacked the shelf.
"3599    26564
Name: id, dtype: int64",An office desk with a row of books and a desktop computer and laptop computer on the desk.,An office desk with a row of books and a desktop computer and laptop computer the desk.
"3599    26564
Name: id, dtype: int64",A desktop computer next to a laptop computer.,A desktop next to a laptop computer.
"3599    26564
Name: id, dtype: int64",a desk with a laptop some keyboards and some books,a desk a laptop some keyboards and some books
"3599    26564
Name: id, dtype: int64",There is a desktop computer and a laptop sitting on an organize desk in an office .,There is a desktop computer and a laptop sitting on an organize desk in office .
"3599    26564
Name: id, dtype: int64","A office desk with a monitor, laptop, and books. ","A office desk with a monitor, laptop, books. "
"3600    408830
Name: id, dtype: int64",a colorful motorcycle sitting next to a fence ,a colorful motorcycle sitting next to fence 
"3600    408830
Name: id, dtype: int64",a bunch of parked motor bikes sit on some grass,a of parked motor bikes sit on some grass
"3600    408830
Name: id, dtype: int64",A BMW motorcycle is parked on display in this field,A BMW is parked on display in this field
"3600    408830
Name: id, dtype: int64",A row of foreign motorcycles is lined up in front of a wooden fence.,A row of foreign motorcycles lined up in front of a wooden fence.
"3600    408830
Name: id, dtype: int64","A sleek white, red and blue motorcycle parked opposite of several others.","A sleek white, red and blue motorcycle opposite of several others."
"3601    537241
Name: id, dtype: int64",A big thick tasty looking pastry with icing on it.,A big thick tasty looking pastry with icing it.
"3601    537241
Name: id, dtype: int64",Cinnamon roll with icing on a square of wax paper.,Cinnamon roll with icing on square of wax paper.
"3601    537241
Name: id, dtype: int64",A cinnamon roll with icing sitting on wax paper.,cinnamon roll with icing sitting on wax paper.
"3601    537241
Name: id, dtype: int64",A doughnut with sprinkled sugar and icing on it.,A with sprinkled sugar and icing on it.
"3601    537241
Name: id, dtype: int64",a doughnut like pastry sitting on parchment paper,a doughnut like pastry sitting on parchment 
"3602    272136
Name: id, dtype: int64",A large propeller plane mounted to the ceiling of a building.,A large propeller plane mounted to ceiling of a building.
"3602    272136
Name: id, dtype: int64",The airplane is store in the hangar for people to take a look at it. ,The airplane is store the hangar for people to take a look at it. 
"3602    272136
Name: id, dtype: int64",A military plane parked in a hanger with a person sitting nearby.,A military parked in a hanger with a person sitting nearby.
"3602    272136
Name: id, dtype: int64",Some type of vehicle with a number on its side is pared inside a garage.,Some type of vehicle with a number on its side is pared inside a.
"3602    272136
Name: id, dtype: int64",An air hanger with an old fighter plane inside.,An air with an old fighter plane inside.
"3603    22396
Name: id, dtype: int64","a plane flying by a bright moon in the sky
","plane flying by a bright moon in the sky
"
"3603    22396
Name: id, dtype: int64",an air plane in the sky with  a three quarter moon out,an plane in the sky with  a three quarter moon out
"3603    22396
Name: id, dtype: int64",a jumbo jet flies through the sky with the moon peeking out,a jumbo jet flies through the sky with the moon peeking 
"3603    22396
Name: id, dtype: int64",A passenger jet is flying across the sky.,A passenger is flying across the sky.
"3603    22396
Name: id, dtype: int64",A commercial plane flying by the perspective of a half moon.,A plane flying by the perspective of a half moon.
"3604    132587
Name: id, dtype: int64",A young man sitting on top of a white bench.,young man sitting on top of a white bench.
"3604    132587
Name: id, dtype: int64",A man sitting down on a bench beside a water bottle,A man sitting down on a bench beside a water 
"3604    132587
Name: id, dtype: int64",A man seated on a bench with a plastic bottle,A man seated on bench with a plastic bottle
"3604    132587
Name: id, dtype: int64",A person sits on a bench with a water bottle next to him,A person sits on bench with a water bottle next to him
"3604    132587
Name: id, dtype: int64",A man sitting alone with his water bottle.,A man sitting with his water bottle.
"3605    225184
Name: id, dtype: int64",A dog herding a group of sheep in a meadow,A dog herding group of sheep in a meadow
"3605    225184
Name: id, dtype: int64",Three sheep and a dog standing in a field.,sheep and a dog standing in a field.
